topic_serial,text
30,腾讯人工客服#腾讯qq无故冻结账号# 麻烦解封一下？有理由怀疑你们拿我空间发了不好的东西让后冻结的我，我给客服打电话说转人工还被挂了，两次，人脸识别几十次了吧，都不行，咋说？
30,sky光遇 实名认证没办法修改，买的号人脸识别怎么过？
30,解决号主扫人脸之后异地登录，别人登录还是提示人脸识别的问题，包教包会，难度低，主要解决您这边扫完脸后租客上号还跳人脸的情况，异地人脸情况，安卓苹果都可以。#租号玩##王者荣耀租号#王者荣耀交易#王者荣耀人脸识别##王者荣耀异地登录##和平精英人脸识别##和平精英异地登录#
30,1月2日，重庆。帮助找到孙卓的重庆民警樊劲松，通过人脸识别等技术，找回被拐18年孩子再助一家团圆。近年来，樊劲松和同事们先后帮助500余个家庭团圆。 
30,#如何查询全国有多少人与自己重名#打不开，注册好还得下载一网通办人脸识别，但是人脸识别又一直检测不成功（绝对功能有问题），这真的是zf平台吗
30,陈某航版GPS人脸识别出纸太有趣了🤔
30,9m 毛晓彤和唐艺昕在我心里原来是同一个人女娲造我的时候是不是没装人脸识别🥀
30,难道这就是传说中的鹰眼？我对此人的人脸识别能力，佩服之至！这也充分证明，脸盲的人，很难是个好警察呀，比如本人，我就比较脸盲同时也证明人间正道是沧桑，做了犯法的事情，说不定哪天就被带上银镯子了想要平安度过一生，首先就要做到遵纪守法
30,你让我人脸识别我做你让我手机号验证我做你说我验证码不对什么意思?@王者荣耀
30,@王思聪 你家建的房子这么丑，你答应吗，人脸识别和信箱都在草丛里，关键同一个小区就这最贵的两栋楼最丑
30,网上还流转着一个iPhone14 Pro的设计方案，同样是居中挖孔设计，但是是挖了两个孔两个孔一大一小，看起来小挖孔像是自拍镜头，大挖孔里边集成了3D人脸识别和各种光线、距离传感器。这个设计，你喜欢么？
30,【#您听说过蹭脸吗？#】您知道#人脸信息有多重要#吗？最高人民法院针对人脸识别技术滥用出台了怎样的司法解释？敬请关注《#民法典进行时#》！视社会与法频道（CCTV-12）今晚19:22首播，次日10:41重播。敬请关注！
30,离开3个月，保安都不认识我了，但是门口的人脸识别还是一样的速度把我认出来。到底是谁没有人情味
30,为什么为什么为什么为什么健康码需要人脸识别就算了 为什么挂着个脸在那里 救命也太丑了吧
30,好不容易化了个妆，我的手机人脸识别不出来了
30,我实在不能理解为什么人脸识别进站我都失败
30,上班第一天 迟到就算了 门口的人脸识别竟然连我踮起脚都够不着… 中午和四个男律师尴尬聚餐 下午看到李晋烨 不错不错
30,可能要再长胖了，最近饭量很大还嗜睡，想到那天给我妈撤单子，人脸识别了一天都不通过，app就有问题，做算法那人该被开了但是我爸：你天天吃吃吃，吃胖的人脸识别都识别不出来了我：？？？？人家家里都是，孩子多吃饭，我家，少吃点
30,自从烫了头发，人脸识别都不好使了
30,敷着面膜也可以人脸识别？
30,公司傻x 人脸识别傻x 全特么傻x
30,眼睛肿到人脸识别不了
30,贵阳租房贵阳租房中天会展城A9组团一室一厨一卫转租，1308押一付一，可赠送饮水机，近101大厦，美的财智中心，省图书馆，小区绿化很好，环境很安静，后门可直达观山湖公园，治安有保障，小区大门带人脸识别，房子带智能门锁。有意联系！工作原因求转租！！！ 2贵阳·中天会展城
30,#王者荣耀# 通过人脸识别 会发放邮件奖励 
30,十大案件包括：阻挠住宅加装电梯施工案，超市拿鸡蛋被拦猝死案，“云南绿孔雀”公益诉讼案，全国首例个人破产重整案，人脸识别纠纷第一案，全国首例证券虚假陈述责任纠纷集体诉讼案，全国首例高空抛物罪案，赖小民受贿、贪污、重婚案，仇子明侵害英雄烈士名誉、荣誉案以及“香兰素”技术秘密侵权案。
30,。。。学校的人脸识别把我认成了别人。。。放我进去了
30,逛超市现在的储存柜是人脸识别的好高级好方便
30,宁波海曙天一鼓楼附近 近地铁 创意园区房子公寓转租 环境超赞整租一室一厅一卫 独卫洗衣机冰箱配套设施齐全密码锁人脸识别入住配有管家宁波租房#宁波##宁波租房##宁波租房在线# 
30,靠脸通行人脸识别闸机助力数字化景区建设-北京西莫罗官网 O网页链接
30,身负才华，演技绝佳，2022和@朱雨辰 一起立个新年Flag！ 朱雨辰的新年flag助力礼首选小米人脸识别智能门锁 X。即日起-1月15日，上小米商城搜索【朱雨辰】，领米家新年智能福利，还有机会收到他的同款哦！ 朱雨辰 #2022新flag，新智能生活# #小米年货节#
30,sky光遇我想问问人脸识别是和王者那样的？ 官服每个人都要识别啊？
30,2022，米家万件智能好物和@朱雨辰 一起助你flag不倒！ 【转评赞，1月8日抽送一台朱雨辰同款小米人脸识别智能门锁 X❤️ 】 朱雨辰 #2022新flag，新智能生活# #小米年货节# 
30,这什么地铁人脸识别到底有个屁用 不还得安检 还得在那等待弱智的识别技术 这到底快在了哪个我不知道的角落
30,给总经理拍人脸识别用的大头照，他说我把他双下巴拍出来了。我觉得他应该反思，这是他自己长的，不是我拍的问题 2张家港市
30,工商银行App总是人脸识别失败，真无语了
30,火车站检票人脸识别是不是有美颜啊我咋在屏幕里那么漂亮
30,我知道了 楼下人脸识别只是识别不出双下巴的我 我稍稍抬个下巴就识别出了
30,能不能改善一下你们家的人脸识别，就你们家的最难登，次次登不上去@中国工商银行
30,我疑惑自己不知道咋写了3万字废话不亚于前几天在宿舍(4楼）床上听到楼下小情侣告别以及今天一对情侣告别完在我前面跨过了宿舍人脸识别的闸机
30,下一期是人脸识别的法律问题孙老师讲的太好了
30,人脸识别自动安检 低的托运行李带 儿童区 沙发位 景观位 卡座位 还有中央庭院 富侨足浴天府机场 好啊(六点从北大门出发 八点候机) 2成都·成都天府国际机场
30,上回是化了妆，人脸识别失败这次是没化妆就带了黑框眼镜还你妈人脸识别失败你妈
30,身负才华，演技绝佳，2022和@朱雨辰 一起立个新年Flag！ 朱雨辰的新年flag助力礼首选小米人脸识别智能门锁 X。即日起-1月15日，上小米商城搜索【朱雨辰】，领米家新年智能福利，还有机会收 【转评赞，1月8日抽1人送同款好礼！】 朱雨辰 #2022新flag，新智能生活# #小米年货节#
30,提出了基于 BP 神经网络的 2DPCA 人脸识别算法。通过图像预处理改善图像质量，降低图像维数，然后用 2DPCA 进行特征提取，作为 BP 神经网络的输入，用改进的 BP 神经网络作为分类器，并通过仿真证明了算法的可行性和有效性。基于BP神经网络的2DPCA人脸识别算法_任楠楠.pdf O网页链接
30,安全中心要求人脸识别，但说机会用光，明天请试。返回说识别失败，3日以后联系客服中心。不知道什么原因。唉。安全设置时加个人脸识别多好。
30,要是有一种类似人脸识别，即时出核酸检测结果的device。就好了。突然想到谭蔚泓院士当时来南开提到的，做分析做sensor，可能这真的是疫情背景下的真实需求。而不是其他的 2天津
30,想试试拿他的手机拍id，发现他的手机有我的指纹解锁人脸识别密码还是我的生日！…
30,嘿所以通过人脸识别封杀合法吗？
30,现在还有就行指纹解锁了吗？我都人脸识别
30,苹果的人脸识别分组，能不能也识别一下我的纸片人老公啊
30,真是对我们小区的测温仪无语了我戴口罩人脸识别不出来不让我过我摘了口罩说我不戴口罩也不让我过这到底是个什么智障东西
30,腾讯人工客服哎玩了五年的QQ号就因为人脸识别没了申诉也通过不了去投诉平台投诉也不受理我真的服了
30,1月5日，由人民法院报编辑部评选出的2021年度人民法院十大案件发布，杭州法院审理的人脸识别纠纷第一案入选。#法院动态#
30,#永远热爱党热爱国家# 用人脸识别技术封杀一个小明星，哈哈哈哈
30,腾讯客服我的账号不知不觉就被封了，一大早起来就就被封。。解封说是人脸识别与历史不符，这号已经改了实名认证了为什么不能通过呢？这号对我来说太重要了，客服理理我
30,也不知道为啥帮老妈整理完东西后，手指头皱在一起了，指纹都识别不出来。。。然后人脸识别的时候说我自拍啥呢 我？？？
30,发布了头条文章：《【虎虎生威】小区“智慧社区”改造被叫停！人脸识别无辜躺枪？》 O【虎虎生威】小区“智慧社区”改造被叫停！人脸识别无辜躺枪？
30,人脸识别技术的法律问题
30,初级会计友友们进考场是刷身份证人脸识别吗我好怕我报名上传的照片P过了不太像进不去
30,劳东燕老师关于人脸识别的讲解获益良多，知情同意风险还是在个人，公法保护更应该提升日程，加入特别许可以及使用场景的限定才能更好地保护个人的利益...
30,人脸识别技术的法制。坚持聚众普法！
30,“如何做：1.划出红线，国家层面禁止；2.高风险人脸识别领域的认证和检验进行充分必要性论证，对企业及国家；3.私权，个人选择及选择范围（知情权，选择权，解释和尊重权，安全）”
30,什么是大众脸？就是不但校门口的人脸识别次次刷出来不是我自己，现在连隔壁宿舍楼我也能刷脸进了
30,富贵官方 关于实名认证和人脸识别的相关说明
30,那化妆还是很能让人不一样的，怎么说呢，目前为止办公室人脸识别存了我三张脸
30,到现在都在刷学时的原因：退出要人脸识别我懒得洗脸不愿再被羞辱
30,恋与制作人想问问各位我还有一两年才成年 我想问一下如果先用家长的身份证 等成年了还能改回来吗？vivo账号 帮家长的身份证不用人脸识别什么吧 谢谢
30,一品威客#一品威客网#【华知云科技】服务推荐：智能应用定制服务分类：人工智能 > 人脸识别价格：价格面议 O网页链接
30,#iPhone14药丸形打孔屏# 13屏幕人脸识别是只有我不灵敏嘛 几乎每次解锁都要手动输密码 13还没我之前的11 人脸识别灵敏
30,#iPhone14药丸形打孔屏#感觉居中药丸有点不怎么习惯，太突兀了，可能是之前没有手机使用过这种方案。按照目前的技术来看，还无法实现屏下3D人脸识别，最好的方案就是药丸了。居中药丸和荣耀Magic3的右上角药丸方案，大家觉得哪个更顺眼一些呢。
30,真丢人小区现在要人脸识别才能进登记人员问我家是几栋几零几的时候我自己都不知道一下子给我问懵了😅
30,王者荣耀人脸识别两天跳了有20多次了吧 今天解了十次都成功呢 跟我说次数限制… 不让我今天玩了呗 @腾讯客服
30,我发布了：去年六月份自拍的，用了五级美颜，这账号现在无法切换。 ##快手# @快手 实话实说，老子忍不了怎么办，家徒四壁，后面背景墙拼多多2015年就上传，还有鱼缸，还有这副墨镜2016年戴过多次上传视频，那么问题来了，我是谁？我是谁？我是谁？人脸识别技术 L水到渠成《逗你玩》的快手视频
30,补办身份证，我说我以前的身份证总是过不去各种人脸识别，人家说我以前黑，所以过不去。意思就是我现在白了呗，但这跟黑白也有关系吗那我以后白一点黑一点就要重新花六十元办吗
30,我的手机你终于回来了！！！！！三个月不见你好像变卡了，也忘记我的模样以至于人脸识别没有识别到位但是手机相册里的最后一张照片是11月份的，这让我怎么补😱😱😱
30,有点离谱，电脑人脸识别开机，我戴上眼镜可以，摘下眼镜不行，什么意思？
30,小区的人脸识别比之前的指静脉识别好使多了，指静脉识别的弱智程度大大提高了我对学校门口闸机的容忍度（但是学校的好处是有眼睛就能识别，不用摘口罩
30,职业技能是什么垃圾软件学习三分钟人脸识别三小时#职业技能#
30,腾讯人工客服 我的QQ账户被他人实名认证，无法更改实名认证信息，导致我人脸识别，解除安全模式无法解除，客服能帮帮我吗，一个腾讯游戏玩家的心声！拜托了客服🙏🙏
30,先看了万有引力这个挺好看的，但是我大晚上在被窝里看到人脸识别那看不下去了，天哪太吓人了，我好想接着看但是我好怕，人菜瘾大说的就是我
30,中国银行那个人脸识别系统还记得吗就是我之前吐槽的那个我在国内的时候试了无数次都是人脸识别失败还说我整容了我他妈今天化了个妆等朋友的时候顺手试了一下结果人脸识别成功了这像话吗？？？？？？
30,从九点到十二点，在被窝里的这三个小时我干了什么:发语音骚扰亲友，刷微博，记账，交团费未果，看菜谱，刷微博，更新p站顺带看了半部片，刷微博，打电话骚扰亲友，给表弟人脸识别，刷微博。
30,当我通过了第一个第二个学校的人脸识别我没有觉得什么今天我又通过了另一个学校的人脸识别我懂了我属于纯纯大众脸
30,就是说北京健康宝，有事嘛？人脸识别了两次都识别不过去第三次成功了这根本不是我！
30,垃圾建行垃圾系统人脸识别都通不过，吃屎去吧你(*￣m￣)
30,换了新身份证之后人脸识别终于过了
30,人脸识别 系统应该自带美颜功能 这样可以提高使用效率
30,玩王者这么多年，充了这么多钱，明明是成年人每次登陆都要人脸识别，一退出去又要来一次，一天能识别十几次，烦不烦啊，啥意思啊，我又不是未成年，很影响心态不知道吗？到底咋解决啊@腾讯客服
30,只能说今天能把我气死 社保卡锁住了 人脸识别不通过 我去了两次银行还是不行 好麻烦啊 而且真的非常尴尬 在机台上一直识别 工作人员反复地看我身份证和本人 笑死我了 哈哈哈哈哈哈哈哈哈哈哈哈哈哈
30,虽然我全部卡加起来都没几块钱，依然不敢开通人脸识别，只为守住我那几块钱
30,#被扒眼皮真的能够转账吗# 课代表来了转账安全性:银行app＞微信＞支付宝，银行app在不知道登录密码的情况下，登录都登录不上，多重验证，微信两款手机可以靠指纹转账，支付宝所有测试型号机都被人脸识别转走了钱，指纹也能转走
30,今天跟老赵搭，一个孕妇人脸识别因为刘海太多识别不出来，老赵来了句：我都没有刘海…。我当场笑喷
30,实验结论是手机人脸识别解锁还有好有烂，但@支付宝 人脸识别是真的烂。。这就去取消人脸识别登录和支付？我没钱但有额度也是很慌的
30,我草小区的人脸识别已经不记得我了
30,泡面血案2买了泡面进不去小区 因为我没有录入人脸识别
30,#携程抢票#携程抢票真的别再用了，不要指望能抢到，眼看着还有票他就是抢不到，不仅抢不到票耽误我回家，还在抢票之前就提前收了我的票钱，什么骚操作，还被提醒要我人脸识别，并修改12306密码，这是什么意思，我的密码被泄漏了吗？
30,光遇uu们现在出人脸识别了吗好久没玩了
30,腾讯真尼玛恶心，qq无故被封号，让qq实名认证就算了，还要人脸识别，要那么多信息干你阿妈。麻花疼死全家去吧。
30,所以说一定要趁早看男朋友手机！！男朋友手机要有自己的人脸识别，知道他所有密码，不然挂在墙上也不见得老实
30,潇洒佳人淡淡妆 爱奇艺的人脸识别和咱们的感觉居然是一样的 我们云离是也是从韩国的中央大学毕业回来的哦 刚开始做演员大家多多支持呀
30,因赌博欠债゜男子迷晕前女友后゜翻开其眼皮゜用人脸识别功能转走15万余元 
30,神奇的是 涂面膜 素颜 化妆 戴墨镜 都可以人脸识别 但是口罩就是不可以 🤔🤔
30,小微微带着📱去WC，一会就回来了小V：我说怎么人脸识别不成功呢，原来拿错你的手机了，我还以为一晚上变丑了呢我：怪不得你这么快
30,原来上海的流调是通过影像人脸识别到大数据然后直接核对出个人信息再通知的，难怪可以这样有底气。
30,王者荣耀怎么解除防沉迷2021》王者荣耀解除防沉迷虐心》王者荣耀人脸识别防沉迷怎么解除》王者荣耀防沉迷已实名认证解除#如何看待三成美国人拒绝接种疫苗##武警新疆总队一中队获反恐尖刀中队称号##复兴号如何洗澡#没有一种不通过蔑视
30,每次坐高铁坐飞机一到人脸识别就总识别不出来我不知道是我身份证照片太丑了还是化妆化的不像我了化妆以后手机面部识别也不行了人工智能还不够智能？我妆前妆后差别不至于这么大吧反正我感觉是没差
30,#就这一刻# 第一次丢了身份证，技术的发展已经让身份证的丢失不再是困扰的大问题，刷车票二维码进站，12306APP上可以申领临时身份证明。人脸识别技术，大约也让捡到身份证的人无法冒用吧。
30,搞什么大数据人脸识别信息保护，我看我适合去楼下保安亭找个班上
30,根据大数据统计：APP 人脸识别的视频库中，没穿衣服的人数占比还是不少的，这事儿你干过吗？ 
30,对于微博钱包这东西我算是见识了不要脸的程度，要是积分不能兑换现金就别玩，动不动审核失败，要求申诉还得出人脸识别，你要这数据干啥？你是银行啊？…………呵呵。不玩了
30,王者又给我弹人脸识别、。。服了
30,提现失败，让我人脸识别认证，结果认证次数达到上限，让3日后联系客服再次开启，结果客服没有人工服务！
30,pyq的同龄人已经在人脸识别了🚬我连基本的原理都还没学完🚬狠狠焦虑了（。（大概也有专业不同的原因，人家是学AI的，看着就很高大上🚬我是学电子的，上学期期末作业是拿焊枪焊电路板……
30,@王者荣耀咱就是说，我一天人脸识别四次，真甜蜜的绝了
30,赞·人脸识别·多#赞多0311生日快乐# #赞多微博之夜# @INTO1-赞多
30,积分红包后续来了，让我实名验证，人脸识别，然后一个不小心忘了脱眼镜，然后失败了，然后告诉我一天只有一次人脸识别机会，请明天再试
30,福州租房交流转租|马尾新大陆壹号小区 1200/月大卧室+内置阳台+内置独卫+内置厨房，坐北朝南采光好。抽油烟机+热水器+马桶+冰箱+洗衣机一应俱全。小区采用人脸识别系统 安全系数高，绿化率高 环境超级好。门口就是公交车站，交通便利。
30,别管了我五天没洗头了刚刚出门要人脸识别 硬要我摘帽子 真的会尴尬死
30,【当心！你的人脸信息可能已经泄露】信息时代，人脸识别技术为我们提供了很多便利。但是，和其它个人信息一样，人脸作为一项和人格权相关的信息，也有可能被盗取用作非法用途。什么情况下，人脸识别会侵害你的权益？你是否可以对小区人脸识别系统，说不？橙律师为你解答......
30,每次！化妆！都人脸识别失败！每次！每次！！酸q我手机认可我的化妆技术，酸q了！
30,#腾讯游戏实名认证修改新规成年人实名认证可以一年修改一次，为什么没有“修改实名认证”的选项？绑定的不是本人身份信息，被别人恶意实名了，所有腾讯游戏都是未成年模式，人也无法找到，无法人脸识别，请帮助解决，拜托了#腾讯人工客服[超话]##腾讯客服##腾讯客服[超话]##腾讯客服超话#
30,欧洲、亚洲和美国正在考虑新法律，可能对大型科技公司对待小型竞争对手的方式施加严格限制，并约束它们对人脸识别等人工智能的使用。同时，全球监管机构正在推进数十项与竞争和隐私有关的调查。
30,现在app侵犯隐私竟然毫无底线！！！最近换了新手机，重新下载登陆一些常用app，发现这些应用真的毫无底线！举两个例子。饿了吗，常用地址都在的情况下，不能手动输入地址点餐必须开定位！美团则更离谱！！！点个外卖登陆需要人脸识别？？？？美其名曰为了您的安全？这样的情况就没人管管嘛？？ ？
30,强制要身份证和人脸识别的非金融类app有一个死一个吧
30,事实上身份证也没用上从实名制人脸识别进门到挂号到缴费只需要刷个健康码就行了，我市口腔医院真的智能到我流泪
30,sky光遇黑市100左右的安卓渠道服号子，希望有围巾斗没有也行，官服要人脸识别登不上
30,天呐人脸识别那里好乖乖啊
30,连续两天抢一位医生的号tmd这都得是什么人在抢啊好狠我一个人脸识别的功夫就锁号了👊🏻
30,人脸识别哈哈哈哈哈哈哈哈哈池忆爱豆自觉
30,【人脸识别、消毒机器人……“黑科技”显神通，护春运】2022年春运已经正式开启，据交通运输部预计，2022年春运全国发送旅客11.8亿人次，较2021年同比增长35.6%。在这样的形势下，铁路、民航等部门将通过什么手段保障旅客的顺利出行？又推出了哪些便利举措？O人脸识别、消毒机器人……“黑科技”显神通，护春运
30,《人脸识别、消毒机器人……“黑科技”如何护航春运？》有事搜一搜，没事看一看O人脸识别、消毒机器人……“黑科技”如何护航春运？
30,4.人脸识别、消毒机器人……“黑科技”如何护航春运？ O人脸识别、消毒机器人……“黑科技”如何护航春运？
30,真的是很尴尬 由于卸妆以后和身份证上长相差别太大 以至于现在人脸识别几乎都是失败丑八怪就只配走人工通道嘛
30,连续三天下午跑建行，每次排队三个小时现在还没办完跟我说人脸识别不了这已经不是第一次人脸识别不了了我真的没整容只是胶原蛋白流失我脸不胖了
30,刚才农行办卡去了，需要身份证和本人人脸识别。我的识别了好多次都失败了。客服说:“要不你去洗手间把妆卸了？”那么多人，我瞬间尴尬死了。行，为了办银行卡，我忍了。然后我去卸完妆回来了，试了又失败了，我内心开始怀疑自己难道是吃胖了！结果客服说:“不好意思，是我们的机器坏了。”
30,你们iphone人脸识别会不会有时候很不灵啊 就是会有一段时间死活识别不出来
30,"【#南京江宁区上线老年观影服务#】1月20日，南京江宁区民政局上线""银发观影""项目，60周岁以上老人可享受观影福利。据介绍，南京江宁区户籍60周岁以上的老年人，在""小江家护""微信公众号内进行人脸识别后，收到通过短信，即可前往影院""刷脸""，以5元票价观看上午场的院线电影。"
30,#王者荣耀#王者荣耀我麻了，连续四天了，每登录一次要我人脸识别一次，我寻思我都22了，我王者战绩也不差，你系统识别有大病么？
30,今年春运，#吉林省13家公路客运站已开通人脸识别功能#可刷脸乘车目前，我省有13家公路客运站已开通人脸识别功能，可刷脸乘车！ 
30,帅爆了，谢谢人脸识别这个程序
30,什么情况 怎么人脸识别每次都过不了 今天摘口罩眼镜 试了三次都没过
30,刚起床没化妆手机人脸识别就认不出我了吗？
30,sky光遇现在买三全鸟会不会有些亏？鸟子号价格猛涨但是今年还要推出人脸识别，等一等好还是直接买啊🙏🙏
30,人脸识别锁根本就不懂女人我录入的时候是蓬头垢面大光明把刘海放到前面它就不认识我了
30,“你怎么还不重拍身份证”“…妈我现在是黄头发 而且人脸识别还是能通过…”“你那眼睛鼻子脸型…”“妈！我只割了双眼皮！当天你也在！！我没整鼻子没削骨啊！！！”“啊 这样的吗 不记得了”您可真是我亲妈
30,笑死了 让我妈人脸识别我要玩的游戏 她以为是我的网课光与夜之恋 我来啦（搓手手
30,没有home键，我的大拇指无处安放，人脸识别怎么我戴个眼镜你就不认识我了？
30,苹果的人脸识别是不是有点疾病不论素颜、化妆还是戴眼镜都能识别但是我他妈一躺下在床上就识别不出来我躺下是面目全非了还是怎么得
30,突然很感动 哭得这么丑 人脸识别还是可以用
30,就是……一整个不能用原相机拍照的大动作每天用轻颜来说服自己：好看好看很好看！为什么多了个头发帘儿人脸识别都失灵了啊我妈说：“从现在起你要注意你的一言一行，因为这个刘海显的你很温柔……”
30,万事屋转载冷姿势问答：古代满门抄斩，为什么不偷偷跑掉？ | 古代科技没有现在这么发达，没有人脸识别，也没有指纹和DNA检测技术，更没有天眼监控系统，潜逃不是什么难事。跑掉之后可以隐居山林，也可以到庙里出家，甚至还可以贿赂官员，更改名字，重新建户，逍... O网页链接
30,腾讯人工客服为什么人脸识别告诉我与已实名信息不符啊，我一直都是用的自己的身份证号码，成长守护平台也显示是我自己的，这到底是为什么@腾讯客服 2潍坊
30,咱就说哈哈哈哈哈哈嘴唇肿了哈哈哈哈哈哈哈哈哈去医院挂什么科哈哈哈哈哈哈哈原因是睡觉前挤压了一下人中哈哈哈哈哈哈救命哈哈哈哈哈哈笑死了我嘴巴肿了人脸识别过不去
30,在上海补办身份证，指纹识别不通过回家南昌办身份证，人脸识别不通过我就是个整了容换了指纹的黑户呗💩
30,啥也不是贴个眼膜就认不出来我了人脸识别技术已经非常成熟？！
30,我的王者实名认证绑定的是别人的，但是总给我弹人脸识别，我想改回自己的但是一直没有次数修改@腾讯客服你这是想让我的账号废了么，那是不是应该把钱也退给我？？？
30,腾讯客服为什么每次登游戏都要实名认证刷人脸啊？每一次都要人脸识别，一天刷十几次人脸真的很麻烦啊，是不让人玩游戏了吗？@腾讯客服
30,腾讯人工客服@腾讯客服人脸识别通过后频繁提示，下一次登录继续人脸我确认是我本人，那你们是从哪里得出来疑似未成年人，是否涉及窃取我个人隐私？
30,#王者荣耀人脸识别##和平精英人脸识别#成长守护平台#王者荣耀防沉迷#正常接王者荣耀实名认证没有修改次数绑定上限跳过人脸识别弹窗频繁出现与实名不符合王者荣耀弹人脸识别和平精英人脸识别被恶意绑定成长守护平台家庭退出信誉担保
30,我被生活摧残到小区门口的人脸识别也行不通了我现在随身带卡
30,今年春运，#吉林省13家公路客运站已开通人脸识别功能#可刷脸乘车目前，我省有13家公路客运站已开通人脸识别功能，可刷脸乘车！长春情报站的微博视频
30,#这福字怎么这么像徐志胜#我还是想说这都是怎么做到的呀，这简直就是高科技了，为什么能够把人脸识别都应用在福字上？
30,#人脸识别#麻痹不知道有什么用！还不是要狗着请门卫大爷帮我开门儿
30,qq想改个密码都改不了！手机号绑了，身份证实名了，人脸识别也弄了，用过的密码还填了三个！结果你说没有办法验证？？？？那我是不是这辈子都改不了密码了？？？
30,emmmmm我是多久没来了，连人家装了人脸识别的通道都不知道，还傻傻的问前台是要带卡了吗厦门·韦德伍斯(宝龙一城店)
30,小区门口的人脸识别有多鸡肋呢我戴上眼镜它就不认识我现在我化个妆也不认识我了
30,和平精英求助，有没有姐妹知道人脸识别为什么会卡在这个界面啊，天天弹人脸，但是没有一次能识别成功的(图片是我的脸，怕丑到大家)
30,建设银行有没有想过我原来的那个设备已经搞丢了？为什么设置指纹锁一定要先在原来的设备上解锁呢！我寻思我原来的那个设备也妹开指纹锁哇！就不能人脸识别认证一下重新绑定一个新的设备嘛？难道我这一辈子都不能在新设备用指纹锁登录啦？
30,腾讯回应60岁老人凌晨王者五杀，前后共计通过17次人脸识别，暂时确认是本人行为。对此你怎么看？#娱乐综艺##明星日常#繁星点点yrtt的微博视频
30,画了个妆人脸识别不出来我了
30,突然爱上楼下人脸识别
30,@交通银行你们的app人脸识别登录的垃圾程度和12123有的一拼各种光线都不行
30,困扰我一周多的疑惑：【为什么我们8点30打卡还是人脸识别那种而我的同事们基本上都要快40分才出现，甚至今天我明明差点迟到居然还是第一个到的】今天终于解开了：【因为我们公司打卡机器时间慢了5分钟】结论：明天我可以多睡5分钟
30,发布了头条文章：《智能锁进阶之选，VOC人脸识别智能门锁T11-Face是如何“征服”我的》智能锁进阶之选，VOC人脸识别智能门锁T11-Face是如何“征服”我的
30,刚才更新了笔记本的人脸识别，打开前置摄像头，结果系统提示我识别出多个人脸。我脑子嗡了一下，坐直了沉默了一会儿，然后在角落里看到了墙上的海报以及妹妹的脸....笑秃噜皮了（但是海报也能识别吗？真的好想试一试🙈🙈）
30,什么时候微博可以人脸识别身份证实名认证
30,腾讯人工客服我的游戏实名认证被别人绑定，一直要我人脸识别信息，我都不知道他是谁，我充了那么多钱白冲了，要不退钱，要不给我改实名认证 账号是2365448462处理不好就一直发帖子 ，账号已经v7了，玩了三四年
30,腾讯人工客服@腾讯客服 人脸识别通过后频繁提示，下一次登录继续人脸我确认是我本人，那你们是从哪里得出来疑似未成年人，是否涉及窃取我个人隐私
30,咱就说哈哈哈哈哈哈嘴唇肿了哈哈哈哈哈哈哈哈哈去医院挂什么科哈哈哈哈哈哈哈原因是睡觉前挤压了一下人中哈哈哈哈哈哈救命哈哈哈哈哈哈笑死了 我嘴巴肿了 人脸识别过不去
30,发布了头条文章：《智能锁进阶之选，VOC人脸识别智能门锁T11-Face是如何“征服”我的》 O智能锁进阶之选，VOC人脸识别智能门锁T11-Face是如何“征服”我的
30,麦格教授教授：我不如把你变成人脸识别系统吧#娱乐综艺##明星日常#春芯影视hot的微博视频
30,不吃了不吃了，安检人脸识别都过不了了，小哥让我背身份证号码
31,妈逼 图书馆的人脸识别总识别不出来我 我就是个陌生人 烦躁 焯
32,擦鼻涕擦到人脸识别都识别不了……年底仲有3日先来感冒😷……扑……
32,人脸识别，只是识别人脸
32,黄石凯迪仕智能锁k20f 人脸识别 2黄石
32,经常有人问我和我姐我俩是不是双胞胎，我还觉得奇怪，我们俩差五岁，而且长得像也不至于是双胞胎啊...但是，刚刚我姐登陆我的账号，找我要验证码我还没回复，她说她居然人脸识别成功了，究竟是我俩像到人脸识别系统都搞糊涂了，还是高科技还是存在bug的。
32,发布了头条文章：《元宇宙细分赛道：人脸识别，未来发展大趋势，真正龙头仅这四只！》 #微博看市# #上证快讯# #股市超话# #新浪财经# #今日看盘# #股票# #财经# #中国股市# O元宇宙细分赛道：人脸识别，未来发展大趋势，真正龙头仅这四只！
32,p1 人脸识别摄像头里的occ和dmdp2 啾啾啾p3-4 穿着dmd新棉服的occ，像一个不聪明的🐧元旦快乐哟！2022也要快快乐乐！
32,【#找回孙卓的民警又找回一被拐18年人员# 生母称：孩子落户地距我不到20公里】#重庆警方找回18年前被拐男童# 帮助孙海洋找到孙卓的打拐民警樊劲松@回家旅程 又帮一家人@寻子陈俊焜 找到了被拐18年的陈俊焜。1月2日，记者从被拐人员陈俊焜家人处获悉，重庆警方通过人脸识别等技术找到了丢失18年的陈俊焜
32,最新曝光的iPhone14 Pro渲染图，如果iPhone14系列采用居中长挖孔的设计，你能接受么？这颗长挖孔和华为Mate40 Pro的长挖孔类似，集成了前置镜头、环境光传感器、距离传感器、3D人脸识别等模块，可以说空间利用率极高了。
32,不是吧不是吧 我人脸识别解锁了我妈妈的手机 好几次了 有时候又不行了 是某一个时刻长得很像我妈妈吗哈哈哈哈
